show_id,title,director,cast,date_added,release_year,rating,duration,complexity,Documentaries,Children & Family Movies,Cult Movies,Stand-Up Comedy,Thrillers,Independent Movies,Dramas,Movies,International Movies,LGBTQ Movies,Romantic Movies,Sports Movies,Horror Movies,Music & Musicals,Classic Movies,Action & Adventure,Comedies,Sci-Fi & Fantasy,Faith & Spirituality
s6210,Backfire,Dave Patten,"Black Deniro, Byron ""Squally"" Vinson, Dominic Costa, Nick Ferraro, Peter Ferriero, Jowharah Jones",2019-04-05,2019,TV-MA,97,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s6212,Bad Boys,Michael Bay,"Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso",2019-10-01,1995,R,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s6213,Bad Boys II,Michael Bay,"Will Smith, Martin Lawrence, Jordi Mollà, Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez",2019-10-01,2003,R,147,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s6219,Badland,Justin Lee,"Kevin Makely, Bruce Dern, Mira Sorvino, Trace Adkins, Wes Studi, Tony Todd, Jeff Fahey, James Russo, Amanda Wyss",2020-03-26,2019,TV-14,117,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6221,Balto,Simon Wells,"Kevin Bacon, Bob Hoskins, Bridget Fonda, Jim Cummings, Phil Collins, Jack Angel, Danny Mann, Robbie Rist",2018-04-01,1995,G,78,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
s6222,Balto 2: Wolf Quest,Phil Weinstein,"Maurice LaMarche, Jodi Benson, Lacey Chabert, David Carradine, Mark Hamill, Charles Fleischer, Peter MacNicol, Rob Paulsen, Nicolette Little, Melanie Stone",2018-04-01,2001,G,75,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6223,Balto 3: Wings of Change,Phil Weinstein,"Maurice LaMarche, Sean Astin, Keith Carradine, Charles Fleischer, Jodi Benson, Bill Fagerbakke, Charity James, Kathy Najimy, David Paymer, Jean Smart",2018-04-01,2004,G,78,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6226,Band Aid,Zoe Lister-Jones,"Zoe Lister-Jones, Adam Pally, Fred Armisen, Susie Essman, Retta, Hannah Simone, Brooklyn Decker, Angelique Cabral, Colin Hanks, Ravi V. Patel, Jamie Chung, Erinn Hayes, Gillian Zinser, Jesse Williams",2019-04-12,2017,R,94,15,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s6227,Band of Robbers,"Aaron Nee, Adam Nee","Kyle Gallner, Adam Nee, Matthew Gray Gubler, Melissa Benoist, Hannibal Buress, Eric Christian Olsen, Stephen Lang, Daniel Edward Mora, Johnny Pemberton, Cooper Huckabee, Lee Garlington, Beth Grant, Creed Bratton",2016-04-15,2015,NR,95,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
s6235,Barbie & Her Sisters in a Pony Tale,Kyran Kelly,"Kelly Sheridan, Kazumi Evans, Claire Corlett, Ashlyn Drummond, Alex Kelly, Tabitha St. Germain, Shannon Chan-Kent",2017-10-01,2013,TV-Y,74,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6236,Barbie in A Mermaid Tale,Adam Wood,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain, Peter Mel, Nakia Burrise, Maryke Hendrikse, Emma Pierson, Ciara Janson, Garry Chalk, Nicole Oliver",2017-10-01,2010,TV-Y,74,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6237,Barbie in Princess Power,Zeke Norton,"Kelly Sheridan, Britt Irvin, Michael Kopsa, Rebecca Husain, Kira Tozer",2017-10-01,2015,TV-Y,74,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6238,Barbie in Rock 'N Royals,Karen J. Lloyd,"Kelly Sheridan, Chiara Zanni, Bethany Brown, Devyn Dalton, Michael Dobson, Brynna Drummond, Rachel Harrison, Alessandro Juliani, Peter Kelamis, Omari Newton, Ingrid Nilson, Nicole Oliver, Shaun Smyth, Kira Tozer",2017-10-01,2015,TV-Y,83,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6239,Barbie Star Light Adventure,"Andrew Tan, Michael Goguen","Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler, Dwight Schultz, Ben Bledsoe, Jonathan Lipow, Lucien Dodge, Laura Post",2017-10-01,2016,TV-Y,79,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6240,Barbie: A Fairy Secret,William Lau,"Diana Kaarina, Adrian Petriw, Britt Irvin, Cassandra Morris, Kate Higgins, Silvio Pollio, Brittney Wilson, Alexandra Carter, Nicole Oliver, Barbara Tyson",2017-10-01,2010,TV-Y7,72,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6243,Barbie: The Princess & the Popstar,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie",2017-10-01,2012,TV-Y,75,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6244,Barbie: Video Game Hero,"Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper",2017-10-01,2017,TV-Y,72,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6245,Barely Lethal,Kyle Newman,"Hailee Steinfeld, Jessica Alba, Samuel L. Jackson, Sophie Turner, Dove Cameron, Toby Sebastian, Gabriel Basso, Thomas Mann, Rachael Harris, Dan Fogler, Steve-O, Rob Huebel, Finesse Mitchell, Jaime King",2018-07-26,2015,PG-13,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s6248,BASEketball,David Zucker,"Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn",2018-11-01,1998,R,103,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
s6252,Bathtubs Over Broadway,Dava Whisenant,Steve Young,2019-05-09,2018,PG-13,87,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s6258,Be Somebody,Joshua Caldwell,"Matthew Espinosa, Sarah Jeffery, Allison Paige, Tava Smiley, Caitlin Keats, LaMonica Garrett, Mahaley Patel, Mason McCulley, Liana Ramirez",2019-11-20,2016,PG,88,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
s6267,Beavis and Butt-head Do America,Mike Judge,"Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman, Robert Stack, Jacqueline Barba, Pamela Blair, Eric Bogosian, Kristofor Brown, Tony Darling, David Letterman",2019-11-20,1996,PG-13,81,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6268,Bebe's Kids,Bruce W. Smith,"Faizon Love, Vanessa Bell Calloway, Wayne Collins, Jonell Green, Marques Houston, Tone-Loc, Myra J., Nell Carter",2019-11-20,1992,PG-13,73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6272,Bedtime Stories,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",2019-03-05,2008,PG,100,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6273,Before the Flood,Fisher Stevens,Leonardo DiCaprio,2018-02-01,2016,PG,97,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6275,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,Todrick Hall,2018-04-05,2017,TV-MA,100,14,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
s6283,Beneath the Leaves,Adam Marino,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Paul Sorvino, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams",2019-06-08,2019,TV-MA,90,13,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s6284,Benji: Off the Leash,Joe Camp,"Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson",2018-03-06,2004,PG,100,12,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
s6285,Benji's Very Own Christmas Story,Joe Camp,"Ron Moody, Patsy Garrett, Cynthia Smith",2018-10-03,1978,TV-G,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s6289,Betting on Zero,Ted Braun,William Ackman,2017-06-01,2017,TV-PG,104,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6303,Big Bear,Joey Kern,"Joey Kern, Adam Brody, Zachary Knighton, Tyler Labine, Pablo Schreiber, Toby Huss, Heidi Heaslet, Ahna O'Reilly",2018-02-28,2017,TV-MA,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6304,Big Daddy,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson",2020-10-01,1999,PG-13,93,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6307,Big Kill,Scott Martin,"Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth McLaughlin, Stephanie Beran, K.C. Clyde, Michael Paré",2019-06-18,2018,R,126,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6309,Bigger Fatter Liar,Ron Oliver,"Ricky Garcia, Jodelle Ferland, Barry Bostwick, Fiona Vroom, Kevin O'Grady, Karen Holness",2017-04-18,2017,PG,95,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6311,Bill Burr: Let It Go,Shannon Hartman,Bill Burr,2017-11-10,2010,NR,65,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6313,Billy Graham: An Extraordinary Journey,"Vonda Harrell, Daniel Camenisch","Billy Graham, Jeff Hoyt, Tom Brokaw, Greta Van Susteren, Diane Sawyer, Larry King, George Bush Sr., George W. Bush, Bill Clinton, Franklin Graham",2019-02-28,2018,TV-PG,66,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s6317,Bitch,Marianna Palka,"Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino, Rio Mangini, Jason Maybaum, Kingston Foster, Arielle Kebbel, Martin Starr, Roger Guenveur Smith, Caroline Aaron, Bill Smitrovich",2018-03-11,2017,R,97,16,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s6322,Black & Privileged: Volume 1,Mark Harris,"Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II",2019-07-12,2019,TV-MA,79,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6326,Black Panther,Ryan Coogler,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Sterling K. Brown, Angela Bassett, Forest Whitaker, Andy Serkis, Florence Kasumba, John Kani, David S. Lee, Stan Lee",2018-09-04,2018,PG-13,135,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
s6327,Black Site Delta,Jesse Gustafson,"Cam Gigandet, Teri Reeves, Michael Dale, Dion Mucciacito, Casey Hendershot, Benjamin Charles Watson, John Brodsky, Arash Mokhtar",2017-08-09,2017,TV-MA,88,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6328,Black Snake Moan,Craig Brewer,"Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson, John Cothran, David Banner, Michael Raymond-James, Adriane Lenox, Kim Richards, Neimus K. Williams",2019-11-20,2007,R,116,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s6331,Blackway,Daniel Alfredson,"Anthony Hopkins, Julia Stiles, Alexander Ludwig, Ray Liotta, Hal Holbrook, Lochlyn Munro, Steve Bacic, Aaron Pearl, Aleks Paunovic",2017-12-15,2015,PG-13,90,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6332,Blaze,Ethan Hawke,"Benjamin Dickey, Alia Shawkat, Josh Hamilton, Charlie Sexton, Sam Rockwell, Wyatt Russell, Steve Zahn, Kris Kristofferson, Richard Linklater, David Kallaway, Ritchie Montgomery",2020-08-30,2018,R,129,13,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
s6333,Bleed for This,Ben Younger,"Miles Teller, Aaron Eckhart, Katey Sagal, Ciarán Hinds, Ted Levine, Jordan Gelber, Amanda Clayton, Daniel Sauli, Christine Evangelista, Tina Casciani",2020-04-11,2016,R,120,17,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
s6338,Blow,Ted Demme,"Johnny Depp, Penélope Cruz, Franka Potente, Rachel Griffiths, Paul Reubens, Jordi Mollà, Cliff Curtis, Miguel Sandoval, Ethan Suplee, Ray Liotta",2019-10-01,2001,R,123,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6340,Blue Jasmine,Woody Allen,"Cate Blanchett, Sally Hawkins, Alec Baldwin, Louis C.K., Bobby Cannavale, Andrew Dice Clay, Peter Sarsgaard, Michael Stuhlbarg, Tammy Blanchard, Max Casella, Alden Ehrenreich",2019-03-08,2013,PG-13,98,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
s6341,Blue Mountain State: The Rise of Thadland,Lev L. Spiro,"Alan Ritchson, Darin Brooks, James Cade, Rob Ramsay, Chris Romano, Frankie Shaw, Omari Newton, Ed Marinaro, Dhani Jones, Ed Amatrudo, Jimmy Tatro",2016-03-01,2016,R,90,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6345,Blue Valentine,Derek Cianfrance,"Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman, Mike Vogel, Ben Shenkman, Jen Jones, Maryann Plunkett, Marshall Johnson, James Benatti, Barbara Troy, Carey Westbrook, Enid Graham",2018-07-05,2010,R,112,15,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
s6347,Bob Lazar: Area 51 & Flying Saucers,Jeremy Kenyon Lockyer Corbell,Robert Lazar,2019-06-18,2018,TV-MA,97,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6355,Bolt,"Byron Howard, Chris Williams","John Travolta, Miley Cyrus, Susie Essman, Mark Walton, Malcolm McDowell, James Lipton, Greg Germann, Diedrich Bader, Nick Swardson, J.P. Manoux, Dan Fogelman, Kari Wahlgren, Chloë Grace Moretz, Randy Savage, Ronn Moss, John DiMaggio, Daran Norris, Jeff Bennett, Brian Stepanek, Todd Cummings",2018-07-22,2008,PG,99,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6356,Bombshell: The Hedy Lamarr Story,Alexandra Dean,Hedy Lamarr,2018-05-31,2017,TV-14,89,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6359,Bonnie and Clyde,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman, Estelle Parsons, Denver Pyle, Dub Taylor, Evans Evans, Gene Wilder",2021-01-01,1967,R,111,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
s6363,Born Strong,"Gary Cohen, Ross Hockrow","Eddie Hall, Hafþór Júlíus Björnsson, Brian Shaw, Zydrunas Savickas",2017-12-31,2017,TV-MA,86,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s6368,Boy Bye,Chris Stokes,"Wendy Raquel Robinson, Ross Fleming, Shondrella Avery, Tammy Townsend, Omar Gooding, Tracy Davis, Veronika Bozeman, Kelly Perine, Valarie Pettiford",2019-04-02,2016,TV-MA,86,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s6370,Brampton's Own,Michael Doneger,"Alex Russell, Rose McIver, Jean Smart, Scott Porter, Kevin Linehan, Spencer Grammer, Carter Hastings, Riley Voelkel, John Getz",2019-04-19,2018,TV-MA,90,13,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
s6371,Bratz: The Movie,Sean McNamara,"Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye, Chelsea Kane",2020-06-29,2007,PG,102,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6373,Brave New Jersey,Jody Lambert,"Tony Hale, Anna Camp, Sam Jaeger, Heather Burns, Dan Bakkedahl, Raymond J. Barry, Erika Alexander, Mel Rodriguez, Evan Jonigkeit, Grace Kaufman",2017-12-15,2016,TV-MA,92,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
s6377,Brick,Rian Johnson,"Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss, Matt O'Leary, Emilie de Ravin, Noah Segan, Richard Roundtree, Meagan Good, Brian White",2018-09-01,2005,R,110,15,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s6378,Bring It On: Worldwide Showdown,Robert Adetuyi,"Cristine Prosperi, Jordan Rodrigues, Gia Re, Sophie Vavasseur, Sven Ruygrok, Stephan Lee Benson, Natalie Walsh, Vivica A. Fox",2017-08-29,2017,PG-13,95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6380,Brooklyn's Finest,Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green",2018-10-01,2009,R,133,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6389,Bullitt County,David McCracken,"Mike C. Nelson, Jenni Melear, David McCracken, Napoleon Ryan, Dorothy Lyman, Richard Riehle",2019-06-01,2018,TV-MA,98,14,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
s6391,Burlesque,Steve Antin,"Cher, Christina Aguilera, Alan Cumming, Eric Dane, Cam Gigandet, Julianne Hough, Peter Gallagher, Kristen Bell, Stanley Tucci, Dianna Agron",2019-12-16,2010,PG-13,119,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s6395,Bushwick,"Cary Murnion, Jonathan Milott","Dave Bautista, Brittany Snow, Angelic Zambrana, Jeremie Harris, Myra Lucretia Taylor, Arturo Castro, Christian Navarro",2017-11-24,2017,TV-MA,94,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
s6396,Butterfield 8,Daniel Mann,"Elizabeth Taylor, Laurence Harvey, Eddie Fisher, Dina Merrill, Mildred Dunnock, Betty Field, Jeffrey Lynn, Susan Oliver",2019-11-01,1960,TV-14,108,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
s6398,Cabin Fever,Travis Zariwny,"Gage Golightly, Matthew Daddario, Samuel Davis, Nadine Crocker, Dustin Ingram, Randy Schulman",2019-06-06,2016,R,98,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s6410,Camera Store,Scott Marshall Smith,"John Larroquette, John Rhys-Davies, Paul Ben-Victor, David James Elliott, Laura Silverman, Cheryl Ladd, Justin Lieberman, Maddie McCormick",2017-08-20,2016,TV-MA,104,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
s6411,Camp Cool Kids,Lisa Arnold,"Connor Rosen, Logan Shroyer, Michael Gross, Markie Post, Leigh-Allyn Baker, Juliocesar Chavez, Tyree Brown",2018-01-01,2017,TV-G,104,12,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
s6413,Camp X-Ray,Peter Sattler,"Kristen Stewart, Peyman Moaadi, John Carroll Lynch, Lane Garrison, Joseph Julian Soria, Ser'Darius Blain, Cory Michael Smith, Julia Duffy",2017-01-14,2014,R,117,13,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
s6415,Can't Hardly Wait,"Harry Elfont, Deborah Kaplan","Jennifer Love Hewitt, Ethan Embry, Charlie Korsmo, Lauren Ambrose, Peter Facinelli, Seth Green, Michelle Brookhurst, Alexander Martin, Erik Palladino, Channon Roe, Sean Patrick Thomas",2021-01-01,1998,PG-13,101,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
s6424,Carrie,Brian De Palma,"Sissy Spacek, Piper Laurie, Amy Irving, William Katt, John Travolta, Nancy Allen, Betty Buckley, P.J. Soles, Priscilla Pointer, Sydney Lassick, Stefan Gierasch, Michael Talbott, Doug Cox, Harry Gold, Noelle North",2019-06-01,1976,R,98,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
s6425,Carriers,"Àlex Pastor, David Pastor","Lou Taylor Pucci, Chris Pine, Piper Perabo, Emily VanCamp, Christopher Meloni, Kiernan Shipka, Ron McClary, Mark Moses",2019-11-20,2009,PG-13,85,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
s6432,Cat on a Hot Tin Roof,Richard Brooks,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson, Judith Anderson, Madeleine Sherwood, Larry Gates, Vaughn Taylor",2019-11-01,1958,NR,108,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
s6438,Center Stage,Nicholas Hytner,"Amanda Schull, Zoe Saldana, Susan May Pratt, Peter Gallagher, Donna Murphy, Debra Monk, Ethan Stiefel, Sascha Radetsky, Julie Kent, Ilia Kulik",2020-01-01,2000,PG-13,116,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6444,Change in the Air,Dianne Dreyer,"Mary Beth Hurt, Rachel Brosnahan, Aidan Quinn, Olympia Dukakis, M. Emmet Walsh, Peter Gerety, Macy Gray, Satya Bhabha",2020-03-01,2018,PG,95,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6448,Charlie's Angels: Full Throttle,McG,"Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac, Crispin Glover, Justin Theroux, Robert Patrick, Demi Moore, Rodrigo Santoro, Shia LaBeouf, Matt LeBlanc, Luke Wilson, John Cleese",2019-10-01,2003,PG-13,106,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s6449,Charlotte's Web,"Charles A. Nichols, Iwao Takamoto","Debbie Reynolds, Charles Nelson Reilly, Paul Lynde, Henry Gibson, Rex Allen, Danny Bonaduce, Pamelyn Ferdin, Don Messick, Agnes Moorehead, Martha Scott, John Stephenson, Herb Vigran, Dave Madden",2019-11-23,1973,G,94,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
s6451,Chasing Amy,Kevin Smith,"Ben Affleck, Joey Lauren Adams, Jason Lee, Dwight Ewell, Jason Mewes, Kevin Smith",2020-01-01,1997,R,113,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
s6454,Chasing Trane,John Scheinfeld,"Denzel Washington, Bill Clinton, Ravi Coltrane, Common, Benny Golson, Jimmy Heath, Wynton Marsalis, Sonny Rollins, Carlos Santana, Cornel West",2017-11-13,2016,TV-PG,99,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s6459,Chernobyl Diaries,Bradley Parker,"Ingrid Bolsø Berdal, Dimitri Diatchenko, Olivia Taylor Dudley, Devin Kelley, Jesse McCartney, Nathan Phillips, Jonathan Sadowski, Alex Feldman, Kristof Konrad, Pasha D. Lychnikoff",2018-08-01,2012,R,88,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s6467,Chicken Little,Mark Dindal,"Zach Braff, Joan Cusack, Patrick Stewart, Steve Zahn, Catherine O'Hara, Harry Shearer, Adam West, Don Knotts, Amy Sedaris, Garry Marshall, Patrick Warburton, Fred Willard, Wallace Shawn",2016-03-16,2005,G,82,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6469,Child's Play,Tom Holland,"Catherine Hicks, Alex Vincent, Brad Dourif, Chris Sarandon, Dinah Manoff, Tommy Swerdlow, Jack Colvin, Neil Giuntoli, Juan Ramírez, Alan Wilder",2019-12-31,1988,R,87,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
s6476,Chris Brown: Welcome to My Life,Andrew Sandler,Chris Brown,2017-10-07,2017,TV-MA,80,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s6477,Christian Mingle,Corbin Bernsen,"Lacey Chabert, Jonathan Patrick Moore, Saidah Arrika Ekulona, Stephen Tobolowsky, John O'Hurley, David Keith, Morgan Fairchild, Corbin Bernsen",2019-06-06,2014,PG,99,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
s6480,Christmas in the Smokies,Gary Wheeler,"Sarah Lancaster, Barry Corbin, Alan Powell, Jill Wagner, Danny Vinson, Gregory Alan Williams, Rebecca Koon, Brett Rice",2019-03-01,2015,TV-G,88,12,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
s6481,Christmas with the Kranks,Joe Roth,"Tim Allen, Jamie Lee Curtis, Dan Aykroyd, Erik Per Sullivan, Cheech Marin, Jake Busey, M. Emmet Walsh, Kevin Chamberlin, Elizabeth Franz, René Lavan",2019-01-01,2004,PG,99,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
s6482,Christopher Robin,Marc Forster,"Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss, Jim Cummings, Brad Garrett, Nick Mohammed, Peter Capaldi",2019-03-05,2018,PG,104,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
