show_id,title,director,cast,date_added,release_year,rating,duration,listed_in,complexity,Music & Musicals,Classic Movies,Documentaries,Sci-Fi & Fantasy,Faith & Spirituality,Thrillers,Dramas,Action & Adventure,Independent Movies,Cult Movies,LGBTQ Movies,Movies,Sports Movies,Children & Family Movies,Horror Movies,Comedies,Stand-Up Comedy,International Movies,Romantic Movies,avg_dur
s6875,Good Kids,Chris McCoy,"Nicholas Braun, Zoey Deutch, Mateo Arias, Israel Broussard, Dayo Okeniyi, Julia Garner, Kevin Chapman, Ashley Judd",2017-01-19,2016,R,90,"Comedies, Independent Movies",17.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,106
s6876,Good Kill,Andrew Niccol,"Ethan Hawke, January Jones, Bruce Greenwood, Zoë Kravitz, Jake Abel, Ryan Montano, Dylan Kenin, Stafford Douglas",2017-04-02,2014,R,103,Dramas,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s6881,GoodFellas,Martin Scorsese,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low",2021-01-01,1990,R,145,"Classic Movies, Dramas",14.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,106
s6894,Grease,Randal Kleiser,"John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway, Barry Pearl, Michael Tucci, Kelly Ward, Didi Conn, Jamie Donnelly, Dinah Manoff, Eve Arden, Dody Goodman, Sid Caesar, Joan Blondell, Frankie Avalon",2019-11-01,1978,PG,110,"Classic Movies, Comedies, Music & Musicals",12.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,84
s6897,Green Room,Jeremy Saulnier,"Anton Yelchin, Imogen Poots, Patrick Stewart, Alia Shawkat, Joe Cole, Callum Turner, Macon Blair, David W. Thompson, Mark Webber, Eric Edelstein, Kai Lennox",2018-11-12,2015,R,95,"Horror Movies, Thrillers",11.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s6914,Hamburger Hill,John Irvin,"Anthony Barille, Michael Boatman, Don Cheadle, Michael Dolan, Don James, Dylan McDermott, Michael A. Nickles, Harry O'Reilly, Daniel O'Shea, Tim Quill, Tommy Swerdlow, Courtney B. Vance, Steven Weber, Tegan West",2019-11-23,1987,R,110,"Action & Adventure, Dramas",15.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s6916,Hangman,Johnny Martin,"Al Pacino, Karl Urban, Brittany Snow, Joe Anderson, Sarah Shahi, Sloane Warren, Chelle Ramos, Steve Coulter, Michael Rose",2020-05-06,2017,R,99,Thrillers,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s6928,Harold & Kumar Escape from Guantanamo Bay,"Jon Hurwitz, Hayden Schlossberg","John Cho, Kal Penn, Rob Corddry, Jack Conley, Roger Bart, Neil Patrick Harris, Danneel Ackles, Eric Winter, Paula Garcés, Jon Reep, Missi Pyle",2019-10-01,2008,R,101,"Comedies, Cult Movies",12.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s6935,Harry Benson: Shoot First,"Justin Bare, Matthew Miele",Harry Benson,2017-05-01,2016,NR,90,Documentaries,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s6946,He's Out There,Quinn Lasher,"Yvonne Strahovski, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald, Justin Bruening, Julian Bailey",2019-01-12,2018,R,89,"Horror Movies, Thrillers",12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,106
s6950,Heartbreakers,David Mirkin,"Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, Gene Hackman, Anne Bancroft, Jeffrey Jones, Nora Dunn, Ricky Jay, Zach Galifianakis",2019-12-31,2001,PG-13,124,"Comedies, Romantic Movies",13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s6955,Hell and Back,"Tom Gianas, Ross R. Shuman","Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller, Rob Riggle, Susan Sarandon, Danny McBride, Jennifer Coolidge, John Farley, Maria Bamford",2018-09-06,2015,R,86,"Action & Adventure, Comedies, Independent Movies",11.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,106
s6957,Hell or High Water,David Mackenzie,"Jeff Bridges, Chris Pine, Ben Foster, Gil Birmingham, Marin Ireland, Katy Mixon, Dale Dickey, Kevin Rankin, William Sterchi",2019-01-01,2016,R,102,"Dramas, Independent Movies",12.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s6958,Hellboy,Guillermo del Toro,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans, Karel Roden, Jeffrey Tambor, Doug Jones, Brian Steele, Ladislav Beran, Biddy Hodson, Corey Johnson, Kevin Trainor",2018-12-01,2004,PG-13,122,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,98
s6959,Her,Spike Jonze,"Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde, Chris Pratt, Matt Letscher, Portia Doubleday",2018-07-29,2013,R,126,"Dramas, Romantic Movies, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,106
s6978,Hitch,Andy Tennant,"Will Smith, Eva Mendes, Kevin James, Amber Valletta, Julie Ann Emery, Adam Arkin, Robinne Lee, Nathan Lee Graham, Michael Rapaport, Jeffrey Donovan",2020-01-01,2005,PG-13,118,"Comedies, Romantic Movies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s6991,Honey 2,Bille Woodruff,"Kat Graham, Mario Lopez, Audrina Patridge, Seychelle Gabriel, Randy Wayne, Brandon Molale, Melissa Molinaro, Jossara Jinaro, Lonette McKee, Laurieann Gibson, Christopher Shazar",2019-10-01,2011,PG-13,111,"Dramas, Romantic Movies",13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s6992,Honey: Rise Up and Dance,Bille Woodruff,"Teyana Taylor, Sierra Aylina McClain, Bryshere Gray",2018-04-03,2018,PG-13,100,Dramas,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98
s6993,Hoodwinked Too! Hood vs. Evil,Mike Disa,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack, David Ogden Stiers, Bill Hader, Amy Poehler, Andy Dick, Martin Short, Brad Garrett, Cheech Marin, Tommy Chong, Heidi Klum, Wayne Newton",2018-11-03,2011,PG,86,"Children & Family Movies, Comedies",16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s6995,Hope Springs Eternal,Jack C. Newell,"Mia Rose Frampton, Beth Lacke, Stony Blyden, Juliette Angelo, Lauren Giraldo, Beau Brooks, Pej Vahdat",2018-11-08,2018,PG,79,Dramas,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84
s7003,Hostiles,Scott Cooper,"Christian Bale, Rosamund Pike, Wes Studi, Jesse Plemons, Timothée Chalamet, Ben Foster, Adam Beach, Rory Cochrane, Peter Mullan, Scott Wilson, Paul Anderson, Jonathan Majors, John Benjamin Hickey, Q'orianka Kilcher, Ryan Bingham",2018-08-15,2017,R,134,Dramas,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s7004,Hot Bot,Michael Polish,"Cynthia Kirchner, Doug Haley, Zack Pearlman, Larry Miller, Danny Masterson, Anthony Anderson, David Shackelford, Donald Faison, Angela Kinsey, Kirby Bliss Blanton, John Robinson",2016-03-01,2016,NR,93,Comedies,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s7006,Hot Rod,Akiva Schaffer,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride, Isla Fisher, Sissy Spacek, Ian McShane, Will Arnett, Chris Parnell, Chester Tam",2019-11-20,2007,PG-13,88,"Comedies, Sports Movies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,98
s7009,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,"Adam Sandler, Selena Gomez, Kevin James, Kathryn Hahn, Andy Samberg, David Spade, Steve Buscemi, Fran Drescher, Molly Shannon, Mel Brooks, Keegan-Michael Key",2019-01-24,2018,PG,97,"Children & Family Movies, Comedies",13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s7014,How the Grinch Stole Christmas,Ron Howard,"Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Anthony Hopkins",2017-06-01,2000,PG,105,"Children & Family Movies, Comedies",12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s7016,How to Be a Player,Lionel C. Martin,"Bill Bellamy, Natalie Desselle, Lark Voorhies, Mari Morrow, Pierre Edwards, Jermaine 'Huggy' Hopkins, Anthony Johnson, Max Julien, Beverly Johnson, Gilbert Gottfried, Bernie Mac",2019-11-01,1997,R,94,Comedies,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106
s7019,How to Make an American Quilt,Jocelyn Moorhouse,"Winona Ryder, Anne Bancroft, Ellen Burstyn, Kate Nelligan, Alfre Woodard, Kaelynn Craddick, Sara Craddick, Kate Capshaw, Dermot Mulroney, Adam Baldwin, Maya Angelou, Rip Torn, Joanna Going, Claire Danes, Jean Simmons, Denis Arndt, Johnathon Schaech, Samantha Mathis, Derrick O'Connor, Jared Leto",2018-04-01,1995,PG-13,116,"Dramas, Romantic Movies",15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,98
s7022,Hulk Vs.,"Sam Liu, Frank Paur","Fred Tatasciore, Matthew Wolf, Graham McTavish, Grey DeLisle, Kari Wahlgren, Bryce Johnson, Janyse Jaud, Jay Brazeau, Jonathan Holmes, Paul Dobson, Michael Adamthwaite, French Tickner, Nicole Oliver, Qayam Devji, Steve Blum, Mark Acheson, Colin Murdock, Nolan North, Tom Kane",2020-06-01,2009,PG-13,83,"Action & Adventure, Sci-Fi & Fantasy",16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s7033,Hustle & Flow,Craig Brewer,"Terrence Howard, Anthony Anderson, Taryn Manning, Taraji P. Henson, DJ Qualls, Ludacris, Paula Jai Parker, Elise Neal, Isaac Hayes",2019-12-01,2005,R,117,"Dramas, Independent Movies, Music & Musicals",11.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,106
s7044,I Am Wrath,Chuck Russell,"John Travolta, Christopher Meloni, Amanda Schull, Sam Trammell, Patrick St. Esprit, Rebecca De Mornay, Asante Jones, Paul Sloan, Luis Da Silva Jr., Jordan Whalen",2019-09-16,2016,R,91,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s7045,I Don't Know How She Does It,Douglas McGrath,"Sarah Jessica Parker, Pierce Brosnan, Greg Kinnear, Christina Hendricks, Kelsey Grammer, Seth Meyers, Olivia Munn, Jane Curtin, Mark Blum, Busy Philipps, Sarah Shahi, Jessica Szohr",2019-03-23,2011,PG-13,89,Comedies,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98
s7049,I'll See You in My Dreams,Brett Haley,"Blythe Danner, Martin Starr, June Squibb, Rhea Perlman, Mary Kay Place, Malin Akerman, Sam Elliott, Aarti Mann, Mark Adair-Rios, Ashley Spillers",2019-10-22,2015,PG-13,96,"Comedies, Dramas, Independent Movies",10.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,98
s7050,I'm in Love with a Church Girl,Steve Race,"Ja Rule, Adrienne Bailon, Stephen Baldwin, Vincent Pastore, Michael Madsen, T-Bone, Martin Kove, Toby Mac",2017-10-01,2013,PG,119,"Dramas, Faith & Spirituality, Romantic Movies",14.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,84
s7057,Iliza Shlesinger: War Paint,Jay Chapman,Iliza Shlesinger,2013-09-01,2013,NR,75,Stand-Up Comedy,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s7061,In Search of Fellini,Taron Lexton,"Ksenia Solo, Mary Lynn Rajskub, Maria Bello, Enrico Oetiker, Paolo Bernardini, Beth Riesgraf, David O'Donnell, Nancy Cartwright, Bruno Zanin, Michael Wiseman, Andrea Osvárt",2018-03-19,2017,R,103,"Action & Adventure, Dramas",14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,106
s7068,Incredibles 2 (Spanish Version),Brad Bird,"Víctor Trujillo, Consuelo Duval, Darío T. Pie, Leyla Rangel, Oliver Díaz Barba, Dulce Guerrero, Eli Fucile, Martin Hernandez",2019-02-08,2018,PG,118,"Children & Family Movies, Comedies",14.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s7071,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,"Harrison Ford, Cate Blanchett, Karen Allen, Ray Winstone, John Hurt, Jim Broadbent, Igor Jijikine, Shia LaBeouf",2019-01-01,2008,PG-13,123,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",14.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98
s7072,Indiana Jones and the Last Crusade,Steven Spielberg,"Harrison Ford, Sean Connery, Denholm Elliott, Alison Doody, John Rhys-Davies, Julian Glover, River Phoenix, Michael Byrne, Kevork Malikyan, Robert Eddison",2019-01-01,1989,PG-13,127,"Action & Adventure, Children & Family Movies, Classic Movies",14.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,98
s7073,Indiana Jones and the Raiders of the Lost Ark,Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey, John Rhys-Davies, Denholm Elliott, Alfred Molina, Wolf Kahler, Anthony Higgins, Vic Tablian",2019-01-01,1981,PG,116,"Action & Adventure, Children & Family Movies, Classic Movies",13.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,84
s7074,Indiana Jones and the Temple of Doom,Steven Spielberg,"Harrison Ford, Kate Capshaw, Amrish Puri, Roshan Seth, Philip Stone, Roy Chiao, Jonathan Ke Quan, David Yip, Ric Young, Chua Kah Joo",2019-01-01,1984,PG,119,"Action & Adventure, Children & Family Movies, Classic Movies",13.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,84
s7076,Inequality for All,Jacob Kornbluth,Robert Reich,2018-08-29,2013,PG,90,Documentaries,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
s7092,Invictus,Clint Eastwood,"Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng, Matt Stern, Julian Lewis Jones, Adjoa Andoh, Marguerite Wheatley, Leleti Khumalo, Patrick Lyster, Penny Downie",2019-11-01,2009,PG-13,134,"Dramas, Sports Movies",13.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,98
s7098,Iron Man & Captain America: Heroes United,Leo Riley,"Adrian Pasdar, Roger Craig Smith, Fred Tatasciore, David Kaye, Clancy Brown, Liam O'Brien, Robin Atkin Downes, Dee Bradley Baker",2014-10-12,2014,PG,71,"Children & Family Movies, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,84
s7104,It Takes Two,Andy Tennant,"Kirstie Alley, Steve Guttenberg, Mary-Kate Olsen, Ashley Olsen, Philip Bosco, Jane Sibbett",2019-11-20,1995,PG,101,"Children & Family Movies, Comedies",18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s7108,Iverson,Zatella Beatty,Allen Iverson,2016-04-01,2014,NR,88,"Documentaries, Sports Movies",14.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,106
s7114,Jackie Brown,Quentin Tarantino,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda, Michael Keaton, Robert De Niro, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy 'Tiny' Lister, Hattie Winston, Sid Haig",2019-08-01,1997,R,154,"Dramas, Thrillers",14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s7122,Jay and Silent Bob Strike Back,Kevin Smith,"Jason Mewes, Kevin Smith, Ben Affleck, Jeff Anderson, Brian O'Halloran, Shannon Elizabeth, Eliza Dushku, Ali Larter, Jennifer Schwalbach, Will Ferrell, Jason Lee",2019-01-01,2001,R,105,"Comedies, Cult Movies",14.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,106
s7125,Jeremy Scott: The People's Designer,Vlad Yudin,Jeremy Scott,2016-04-01,2015,PG-13,109,Documentaries,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
s7127,Jersey Boys,Clint Eastwood,"John Lloyd Young, Erich Bergen, Michael Lomenda, Vincent Piazza, Christopher Walken, Mike Doyle, Renée Marino, Erica Piccininni, Joey Russo, Donnie Kehr, Katherine Narducci, Steve Schirripa",2019-01-01,2014,R,134,"Dramas, Music & Musicals",15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106
s7131,Jimi Hendrix,Joe Boyd,"Jimi Hendrix, Eric Clapton, Billy Cox",2019-11-01,1973,R,102,"Documentaries, Music & Musicals",12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
s7133,Jiro Dreams of Sushi,David Gelb,Jiro Ono,2019-06-05,2011,PG,79,Documentaries,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
s7137,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, Ciarán Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Art Malik, Eileen Page, Amanda Clayton, Davood Ghadami, Daniel O'Meara, Jill Baker, Josh Daugherty, Oliver Boot, Philip Arditti, Arkie Reece, Joe Billingiere, Don Stark, Darwin Shaw, Figs Jackman, David Schwimmer, Emma Clifford, Christopher Goodman, Cate Fowler, Sean Carrigan, Dusty Sorg, Steven Cree, Phil Cheadle, Holly Weston, Nicholas Woodeson, Rupert Frazer, Edmund Kente",2019-05-02,2012,PG-13,133,"Action & Adventure, Sci-Fi & Fantasy",13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
s7146,Judy Moody and the Not Bummer Summer,John Schultz,"Jordana Beatty, Heather Graham, Parris Mosteller, Preston Bailey, Kristoffer Ryan Winters, Garrett Ryan, Jaleel White, Ashley Boettcher, Taylar Hender, Cameron Boyce, Jenica Bergere, Janet Varney",2019-08-08,2011,PG,91,"Children & Family Movies, Comedies",15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,84
s7148,Julie & Julia,Nora Ephron,"Meryl Streep, Amy Adams, Stanley Tucci, Chris Messina, Linda Emond, Helen Carey, Mary Lynn Rajskub, Jane Lynch, Joan Juliet Buck",2021-01-01,2009,PG-13,123,"Comedies, Dramas",15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,98
s7150,Jumping the Broom,Salim Akil,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine, Meagan Good, Tasha Smith, Julie Bowen, DeRay Davis, Valarie Pettiford, Pooch Hall, Tenika Davis, T.D. Jakes, Mike Epps, Romeo Miller, Marguerite McNeil, El DeBarge, Brian Stokes Mitchell, Gary Dourdan",2020-11-01,2011,PG-13,113,"Comedies, Romantic Movies",12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s7151,Junebug,Phil Morrison,"Amy Adams, Embeth Davidtz, Ben McKenzie, Alessandro Nivola, Frank Hoyt Taylor, Celia Weston, Scott Wilson, Jill Wagner, Victoria Jackson, Chuck Russell, Jerry Minor, Matt Besser",2019-03-01,2005,R,107,"Comedies, Dramas, Independent Movies",13.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,106
s7155,Justin Bieber: Never Say Never,Jon M. Chu,"Justin Bieber, Ludacris, Usher Raymond, Jaden Smith, Miley Cyrus, Sean Kingston, Boyz II Men",2018-01-01,2011,G,106,"Documentaries, Music & Musicals",17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
s7171,Kate & Leopold,James Mangold,"Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer, Natasha Lyonne, Bradley Whitford, Paxton Whitehead, Spalding Gray, Josh Stamberg, Matthew Sussman",2020-01-01,2001,PG-13,118,"Comedies, Romantic Movies",18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,98
s7173,Katt Williams: Live,Alphonso J. Wesson,Katt Williams,2018-07-19,2006,NR,85,Stand-Up Comedy,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s7179,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",Kevin Hart,2018-10-01,2011,R,89,Stand-Up Comedy,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s7180,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",Kevin Hart,2018-07-13,2013,R,75,Stand-Up Comedy,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106
s7192,Kickboxer: Retaliation,Dimitri Logothetis,"Alain Moussi, Jean-Claude Van Damme, Mike Tyson, Christopher Lambert, Sara Malakul Lane, Hafþór Júlíus Björnsson, Sam Medina, Steven Swadling",2018-04-26,2017,R,110,Action & Adventure,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106
s7194,Kicking and Screaming,Noah Baumbach,"Josh Hamilton, Olivia d'Abo, Carlos Jacott, Chris Eigeman, Eric Stoltz, Jason Wiles, Parker Posey, Cara Buono, Elliott Gould, Samuel Gould",2019-11-04,1995,R,97,"Comedies, Independent Movies, Romantic Movies",14.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,106
